id,code,team_h,team_h_score,team_a,team_a_score,event,finished,minutes,provisional_start_time,kickoff_time,event_name,is_home,difficulty
22,2561916,6,,13,,3,False,0,False,2025-08-31T13:00:00Z,Gameweek 3,False,3
38,2561932,13,,14,,4,False,0,False,2025-09-14T15:30:00Z,Gameweek 4,True,3
41,2561936,1,,13,,5,False,0,False,2025-09-21T15:30:00Z,Gameweek 5,False,4
57,2561951,13,,3,,6,False,0,False,2025-09-27T14:00:00Z,Gameweek 6,True,2
64,2561958,5,,13,,7,False,0,False,2025-10-05T15:30:00Z,Gameweek 7,False,3
76,2561970,13,,9,,8,False,0,False,2025-10-18T14:00:00Z,Gameweek 8,True,2
82,2561977,2,,13,,9,False,0,False,2025-10-26T14:00:00Z,Gameweek 9,False,4
96,2561990,13,,4,,10,False,0,False,2025-11-01T15:00:00Z,Gameweek 10,True,3
106,2562000,13,,12,,11,False,0,False,2025-11-08T15:00:00Z,Gameweek 11,True,4
119,2562013,15,,13,,12,False,0,False,2025-11-22T15:00:00Z,Gameweek 12,False,4
126,2562020,13,,11,,13,False,0,False,2025-11-29T15:00:00Z,Gameweek 13,True,2
135,2562029,10,,13,,14,False,0,False,2025-12-03T20:00:00Z,Gameweek 14,False,3
147,2562041,13,,17,,15,False,0,False,2025-12-06T15:00:00Z,Gameweek 15,True,2
155,2562049,8,,13,,16,False,0,False,2025-12-13T15:00:00Z,Gameweek 16,False,3
167,2562061,13,,19,,17,False,0,False,2025-12-20T15:00:00Z,Gameweek 17,True,2
178,2562072,16,,13,,18,False,0,False,2025-12-27T15:00:00Z,Gameweek 18,False,3
189,2562083,17,,13,,19,False,0,False,2025-12-30T20:00:00Z,Gameweek 19,False,2
197,2562091,13,,7,,20,False,0,False,2026-01-03T15:00:00Z,Gameweek 20,True,3
208,2562102,13,,6,,21,False,0,False,2026-01-07T20:00:00Z,Gameweek 21,True,3
216,2562110,14,,13,,22,False,0,False,2026-01-17T15:00:00Z,Gameweek 22,False,3
228,2562122,13,,20,,23,False,0,False,2026-01-24T15:00:00Z,Gameweek 23,True,2
239,2562133,18,,13,,24,False,0,False,2026-01-31T15:00:00Z,Gameweek 24,False,3
247,2562141,12,,13,,25,False,0,False,2026-02-07T15:00:00Z,Gameweek 25,False,5
256,2562150,13,,10,,26,False,0,False,2026-02-11T20:00:00Z,Gameweek 26,True,3
266,2562160,13,,15,,27,False,0,False,2026-02-21T15:00:00Z,Gameweek 27,True,3
276,2562170,11,,13,,28,False,0,False,2026-02-28T15:00:00Z,Gameweek 28,False,2
287,2562181,13,,16,,29,False,0,False,2026-03-04T20:00:00Z,Gameweek 29,True,3
300,2562194,19,,13,,30,False,0,False,2026-03-14T15:00:00Z,Gameweek 30,False,2
307,2562201,13,,8,,31,False,0,False,2026-03-21T15:00:00Z,Gameweek 31,True,3
314,2562208,7,,13,,32,False,0,False,2026-04-11T14:00:00Z,Gameweek 32,False,4
327,2562221,13,,1,,33,False,0,False,2026-04-18T14:00:00Z,Gameweek 33,True,4
334,2562228,3,,13,,34,False,0,False,2026-04-25T14:00:00Z,Gameweek 34,False,2
346,2562240,9,,13,,35,False,0,False,2026-05-02T14:00:00Z,Gameweek 35,False,3
356,2562250,13,,5,,36,False,0,False,2026-05-09T14:00:00Z,Gameweek 36,True,3
363,2562255,4,,13,,37,False,0,False,2026-05-17T14:00:00Z,Gameweek 37,False,3
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3
