team,expected_goals_conceded_1,expected_goals_conceded_2,expected_goals_conceded_3,expected_goals_conceded_4,expected_goals_conceded_5,expected_goals_conceded_6,expected_goals_conceded_7,expected_goals_conceded_8,expected_goals_conceded_9,expected_goals_conceded_10,expected_goals_conceded_11
17.0,1.05,2.78,1.33,1.54,2.71,2.95,1.78,0.64,2.75,0.89,0.63
4.0,1.36,2.03,2.09,1.53,1.52,0.71,1.52,0.89,2.0,0.95,2.1
13.0,0.98,2.16,0.94,2.96,2.57,2.89,4.07,1.08,2.75,1.31,1.01
20.0,0.61,2.17,1.06,0.7,2.84,2.89,0.83,0.79,1.14,2.05,2.16
12.0,2.97,2.39,3.04,2.12,1.68,3.47,2.44,1.6,,1.68,2.59
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.15,1.37,1.33,1.54,2.71,2.02,1.78,1.36,2.75,0.71,1.04
10.0,1.51,1.32,0.69,3.08,1.41,2.22,0.29,1.39,7.82,0.41,1.82
17.0,1.05,2.78,1.33,1.54,2.71,2.95,1.78,0.64,2.75,0.89,0.63
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,1.05,2.78,1.33,1.54,2.71,2.95,1.78,0.64,2.75,0.89,0.63
2.0,1.15,1.37,1.33,1.54,2.71,2.02,1.78,1.36,2.75,0.71,1.04
17.0,1.05,2.78,1.33,1.54,2.71,2.95,1.78,0.64,2.75,0.89,0.63
17.0,1.05,2.78,1.33,1.54,2.71,2.95,1.78,0.64,2.75,0.89,0.63
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,2.39,1.12,1.12,1.6,0.83,1.26,1.74,1.46,1.61,1.14,2.74
18.0,1.03,1.15,7.77,2.15,1.77,2.64,2.07,1.69,2.59,1.95,3.7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1.36,2.03,2.09,1.53,1.52,0.71,1.52,0.89,2.0,0.95,2.1
10.0,1.51,1.32,0.69,3.08,1.41,2.22,0.29,1.39,7.82,0.41,1.82
9.0,4.15,1.0,2.09,2.24,2.18,1.1,1.58,1.03,2.4,1.34,2.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,1.51,1.32,0.69,3.08,1.41,2.22,0.29,1.39,7.82,0.41,1.82
1.0,1.36,0.03,1.09,0.3,1.11,0.71,0.5,0.51,0.69,1.28,2.59
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,1.03,1.15,7.77,2.15,1.77,2.64,2.07,1.69,2.59,1.95,3.7
8.0,2.39,1.12,1.12,1.6,0.83,1.26,1.74,1.46,1.61,1.14,2.74
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,1.51,1.32,0.69,3.08,1.41,2.22,0.29,1.39,7.82,0.41,1.82
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,1.51,1.32,0.69,3.08,1.41,2.22,0.29,1.39,7.82,0.41,1.82
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,1.05,2.78,1.33,1.54,2.71,2.95,1.78,0.64,2.75,0.89,0.63
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,1.03,1.15,7.77,2.15,1.77,2.64,2.07,1.69,2.59,1.95,3.7
10.0,1.51,1.32,0.69,3.08,1.41,2.22,0.29,1.39,7.82,0.41,1.82
17.0,1.05,2.78,1.33,1.54,2.71,2.95,1.78,0.64,2.75,0.89,0.63
6.0,3.49,1.08,1.32,2.03,1.03,0.39,0.83,2.72,1.34,1.38,1.69
17.0,1.05,2.78,1.33,1.54,2.71,2.95,1.78,0.64,2.75,0.89,0.63
3.0,3.4,0.88,1.88,0.51,0.81,0.68,0.84,1.16,,0.75,0.28
12.0,2.97,2.39,3.04,2.12,1.68,3.47,2.44,1.6,,1.68,2.59
13.0,0.98,2.16,0.94,2.96,2.57,2.89,4.07,1.08,2.75,1.31,1.01
17.0,1.05,2.78,1.33,1.54,2.71,2.95,1.78,0.64,2.75,0.89,0.63
9.0,4.15,1.0,2.09,2.24,2.18,1.1,1.58,1.03,2.4,1.34,2.6
6.0,3.49,1.08,1.32,2.03,1.03,0.39,0.83,2.72,1.34,1.38,1.69
10.0,1.51,1.32,0.69,3.08,1.41,2.22,0.29,1.39,7.82,0.41,1.82
10.0,1.51,1.32,0.69,3.08,1.41,2.22,0.29,1.39,7.82,0.41,1.82
18.0,1.03,1.15,7.77,2.15,1.77,2.64,2.07,1.69,2.59,1.95,3.7
10.0,1.51,1.32,0.69,3.08,1.41,2.22,0.29,1.39,7.82,0.41,1.82
17.0,1.05,2.78,1.33,1.54,2.71,2.95,1.78,0.64,2.75,0.89,0.63
17.0,1.05,2.78,1.33,1.54,2.71,2.95,1.78,0.64,2.75,0.89,0.63
4.0,1.36,2.03,2.09,1.53,1.52,0.71,1.52,0.89,2.0,0.95,2.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,1.51,1.32,0.69,3.08,1.41,2.22,0.29,1.39,7.82,0.41,1.82
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,4.15,1.0,2.09,2.24,2.18,1.1,1.58,1.03,2.4,1.34,2.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,1.71,2.95,1.26,1.54,1.77,2.64,2.52,1.36,1.53,2.97,2.91
20.0,0.61,2.17,1.06,0.7,2.84,2.89,0.83,0.79,1.14,2.05,2.16
11.0,0.13,0.45,0.81,1.57,1.35,1.22,0.66,1.74,0.63,0.8,0.76
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,1.51,1.32,0.69,3.08,1.41,2.22,0.29,1.39,7.82,0.41,1.82
1.0,1.36,0.03,1.09,0.3,1.11,0.71,0.5,0.51,0.69,1.28,2.59
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,1.21,0.98,0.56,2.49,0.58,0.36,3.23,3.88,0.29,1.88,3.46
19.0,2.02,0.82,1.4,1.68,1.27,0.88,1.74,2.34,0.65,0.91,2.68
20.0,0.61,2.17,1.06,0.7,2.84,2.89,0.83,0.79,1.14,2.05,2.16
4.0,1.36,2.03,2.09,1.53,1.52,0.71,1.52,0.89,2.0,0.95,2.1
15.0,1.21,0.98,0.56,2.49,0.58,0.36,3.23,3.88,0.29,1.88,3.46
14.0,2.97,3.94,3.04,2.12,2.73,2.65,2.44,1.6,2.35,1.68,2.74
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.98,2.16,0.94,2.96,2.57,2.89,4.07,1.08,2.75,1.31,1.01
10.0,1.51,1.32,0.69,3.08,1.41,2.22,0.29,1.39,7.82,0.41,1.82
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,1.21,0.98,0.56,2.49,0.58,0.36,3.23,3.88,0.29,1.88,3.46
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,2.97,3.94,3.04,2.12,2.73,2.65,2.44,1.6,2.35,1.68,2.74
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1.36,2.03,2.09,1.53,1.52,0.71,1.52,0.89,2.0,0.95,2.1
17.0,1.05,2.78,1.33,1.54,2.71,2.95,1.78,0.64,2.75,0.89,0.63
10.0,1.51,1.32,0.69,3.08,1.41,2.22,0.29,1.39,7.82,0.41,1.82
2.0,1.15,1.37,1.33,1.54,2.71,2.02,1.78,1.36,2.75,0.71,1.04
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,1.05,2.78,1.33,1.54,2.71,2.95,1.78,0.64,2.75,0.89,0.63
19.0,2.02,0.82,1.4,1.68,1.27,0.88,1.74,2.34,0.65,0.91,2.68
2.0,1.15,1.37,1.33,1.54,2.71,2.02,1.78,1.36,2.75,0.71,1.04
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,2.39,1.12,1.12,1.6,0.83,1.26,1.74,1.46,1.61,1.14,2.74
8.0,2.39,1.12,1.12,1.6,0.83,1.26,1.74,1.46,1.61,1.14,2.74
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,1.05,2.78,1.33,1.54,2.71,2.95,1.78,0.64,2.75,0.89,0.63
10.0,1.51,1.32,0.69,3.08,1.41,2.22,0.29,1.39,7.82,0.41,1.82
10.0,1.51,1.32,0.69,3.08,1.41,2.22,0.29,1.39,7.82,0.41,1.82
17.0,1.05,2.78,1.33,1.54,2.71,2.95,1.78,0.64,2.75,0.89,0.63
6.0,3.49,1.08,1.32,2.03,1.03,0.39,0.83,2.72,1.34,1.38,1.69
12.0,2.97,2.39,3.04,2.12,1.68,3.47,2.44,1.6,,1.68,2.59
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,2.97,3.94,3.04,2.12,2.73,2.65,2.44,1.6,2.35,1.68,2.74
20.0,0.61,2.17,1.06,0.7,2.84,2.89,0.83,0.79,1.14,2.05,2.16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1.36,2.03,2.09,1.53,1.52,0.71,1.52,0.89,2.0,0.95,2.1
10.0,1.51,1.32,0.69,3.08,1.41,2.22,0.29,1.39,7.82,0.41,1.82
2.0,1.15,1.37,1.33,1.54,2.71,2.02,1.78,1.36,2.75,0.71,1.04
3.0,3.4,0.88,1.88,0.51,0.81,0.68,0.84,1.16,,0.75,0.28
12.0,2.97,2.39,3.04,2.12,1.68,3.47,2.44,1.6,,1.68,2.59
17.0,1.05,2.78,1.33,1.54,2.71,2.95,1.78,0.64,2.75,0.89,0.63
4.0,1.36,2.03,2.09,1.53,1.52,0.71,1.52,0.89,2.0,0.95,2.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,1.06,2.16,0.94,2.9,2.63,1.98,4.07,1.44,0.37,1.31,2.29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,1.05,2.78,1.33,1.54,2.71,2.95,1.78,0.64,2.75,0.89,0.63
17.0,1.05,2.78,1.33,1.54,2.71,2.95,1.78,0.64,2.75,0.89,0.63
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,3.4,0.88,1.88,0.51,0.81,0.68,0.84,1.16,,0.75,0.28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,2.97,2.39,3.04,2.12,1.68,3.47,2.44,1.6,,1.68,2.59
17.0,1.05,2.78,1.33,1.54,2.71,2.95,1.78,0.64,2.75,0.89,0.63
14.0,2.97,3.94,3.04,2.12,2.73,2.65,2.44,1.6,2.35,1.68,2.74
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,3.49,1.08,1.32,2.03,1.03,0.39,0.83,2.72,1.34,1.38,1.69
4.0,1.36,2.03,2.09,1.53,1.52,0.71,1.52,0.89,2.0,0.95,2.1
10.0,1.51,1.32,0.69,3.08,1.41,2.22,0.29,1.39,7.82,0.41,1.82
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.61,2.17,1.06,0.7,2.84,2.89,0.83,0.79,1.14,2.05,2.16
20.0,0.61,2.17,1.06,0.7,2.84,2.89,0.83,0.79,1.14,2.05,2.16
6.0,3.49,1.08,1.32,2.03,1.03,0.39,0.83,2.72,1.34,1.38,1.69
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.15,1.37,1.33,1.54,2.71,2.02,1.78,1.36,2.75,0.71,1.04
11.0,0.13,0.45,0.81,1.57,1.35,1.22,0.66,1.74,0.63,0.8,0.76
5.0,1.06,0.71,0.94,2.83,2.55,1.93,4.07,1.08,2.26,1.36,2.48
20.0,0.61,2.17,1.06,0.7,2.84,2.89,0.83,0.79,1.14,2.05,2.16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,1.05,2.78,1.33,1.54,2.71,2.95,1.78,0.64,2.75,0.89,0.63
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.37,1.33,1.54,2.71,2.02,1.78,1.36,2.75,0.71,1.04,0.98
18.0,1.15,7.77,2.15,1.77,2.64,2.07,1.69,2.59,1.95,3.7,1.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.03,1.09,0.3,1.11,0.71,0.5,0.51,0.69,1.28,2.59,1.5
4.0,2.03,2.09,1.53,1.52,0.71,1.52,0.89,2.0,0.95,2.1,1.34
7.0,2.16,0.94,2.9,2.63,1.98,4.07,1.44,0.37,1.31,2.29,2.53
7.0,2.16,0.94,2.9,2.63,1.98,4.07,1.44,0.37,1.31,2.29,2.53
12.0,2.39,3.04,2.12,1.68,3.47,2.44,1.6,,1.68,2.59,1.5
18.0,1.15,7.77,2.15,1.77,2.64,2.07,1.69,2.59,1.95,3.7,1.6
3.0,0.88,1.88,0.51,0.81,0.68,0.84,1.16,,0.75,0.28,2.33
7.0,2.16,0.94,2.9,2.63,1.98,4.07,1.44,0.37,1.31,2.29,2.53
12.0,2.39,3.04,2.12,1.68,3.47,2.44,1.6,,1.68,2.59,1.5
7.0,2.16,0.94,2.9,2.63,1.98,4.07,1.44,0.37,1.31,2.29,2.53
16.0,2.95,1.26,1.54,1.77,2.64,2.52,1.36,1.53,2.97,2.91,1.3
11.0,0.45,0.81,1.57,1.35,1.22,0.66,1.74,0.63,0.8,0.76,0.59
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,2.16,0.94,2.9,2.63,1.98,4.07,1.44,0.37,1.31,2.29,2.53
14.0,3.94,3.04,2.12,2.73,2.65,2.44,1.6,2.35,1.68,2.74,1.5
7.0,2.16,0.94,2.9,2.63,1.98,4.07,1.44,0.37,1.31,2.29,2.53
19.0,0.82,1.4,1.68,1.27,0.88,1.74,2.34,0.65,0.91,2.68,2.48
18.0,1.15,7.77,2.15,1.77,2.64,2.07,1.69,2.59,1.95,3.7,1.6
7.0,2.16,0.94,2.9,2.63,1.98,4.07,1.44,0.37,1.31,2.29,2.53
3.0,0.88,1.88,0.51,0.81,0.68,0.84,1.16,,0.75,0.28,2.33
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,2.39,3.04,2.12,1.68,3.47,2.44,1.6,,1.68,2.59,1.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,1.15,7.77,2.15,1.77,2.64,2.07,1.69,2.59,1.95,3.7,1.6
19.0,0.82,1.4,1.68,1.27,0.88,1.74,2.34,0.65,0.91,2.68,2.48
11.0,0.45,0.81,1.57,1.35,1.22,0.66,1.74,0.63,0.8,0.76,0.59
18.0,1.15,7.77,2.15,1.77,2.64,2.07,1.69,2.59,1.95,3.7,1.6
19.0,0.82,1.4,1.68,1.27,0.88,1.74,2.34,0.65,0.91,2.68,2.48
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,1.32,0.69,3.08,1.41,2.22,0.29,1.39,7.82,0.41,1.82,1.64
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.98,0.56,2.49,0.58,0.36,3.23,3.88,0.29,1.88,3.46,7.27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.82,1.4,1.68,1.27,0.88,1.74,2.34,0.65,0.91,2.68,2.48
7.0,2.16,0.94,2.9,2.63,1.98,4.07,1.44,0.37,1.31,2.29,2.53
7.0,2.16,0.94,2.9,2.63,1.98,4.07,1.44,0.37,1.31,2.29,2.53
7.0,2.16,0.94,2.9,2.63,1.98,4.07,1.44,0.37,1.31,2.29,2.53
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,1.32,0.69,3.08,1.41,2.22,0.29,1.39,7.82,0.41,1.82,1.64
7.0,2.16,0.94,2.9,2.63,1.98,4.07,1.44,0.37,1.31,2.29,2.53
18.0,1.15,7.77,2.15,1.77,2.64,2.07,1.69,2.59,1.95,3.7,1.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,1.08,1.32,2.03,1.03,0.39,0.83,2.72,1.34,1.38,1.69,5.25
15.0,0.98,0.56,2.49,0.58,0.36,3.23,3.88,0.29,1.88,3.46,7.27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,2.16,0.94,2.9,2.63,1.98,4.07,1.44,0.37,1.31,2.29,2.53
18.0,1.15,7.77,2.15,1.77,2.64,2.07,1.69,2.59,1.95,3.7,1.6
16.0,2.95,1.26,1.54,1.77,2.64,2.52,1.36,1.53,2.97,2.91,1.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,1.15,7.77,2.15,1.77,2.64,2.07,1.69,2.59,1.95,3.7,1.6
18.0,1.15,7.77,2.15,1.77,2.64,2.07,1.69,2.59,1.95,3.7,1.6
4.0,2.03,2.09,1.53,1.52,0.71,1.52,0.89,2.0,0.95,2.1,1.34
12.0,2.39,3.04,2.12,1.68,3.47,2.44,1.6,,1.68,2.59,1.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.03,1.09,0.3,1.11,0.71,0.5,0.51,0.69,1.28,2.59,1.5
12.0,2.39,3.04,2.12,1.68,3.47,2.44,1.6,,1.68,2.59,1.5
7.0,2.16,0.94,2.9,2.63,1.98,4.07,1.44,0.37,1.31,2.29,2.53
14.0,3.94,3.04,2.12,2.73,2.65,2.44,1.6,2.35,1.68,2.74,1.5
12.0,2.39,3.04,2.12,1.68,3.47,2.44,1.6,,1.68,2.59,1.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,1.15,7.77,2.15,1.77,2.64,2.07,1.69,2.59,1.95,3.7,1.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,2.39,3.04,2.12,1.68,3.47,2.44,1.6,,1.68,2.59,1.5
7.0,2.16,0.94,2.9,2.63,1.98,4.07,1.44,0.37,1.31,2.29,2.53
20.0,2.17,1.06,0.7,2.84,2.89,0.83,0.79,1.14,2.05,2.16,0.46
7.0,2.16,0.94,2.9,2.63,1.98,4.07,1.44,0.37,1.31,2.29,2.53
18.0,1.15,7.77,2.15,1.77,2.64,2.07,1.69,2.59,1.95,3.7,1.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,1.0,2.09,2.24,2.18,1.1,1.58,1.03,2.4,1.34,2.6,2.06
8.0,1.12,1.12,1.6,0.83,1.26,1.74,1.46,1.61,1.14,2.74,1.4
10.0,1.32,0.69,3.08,1.41,2.22,0.29,1.39,7.82,0.41,1.82,1.64
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,1.08,1.32,2.03,1.03,0.39,0.83,2.72,1.34,1.38,1.69,5.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.03,1.09,0.3,1.11,0.71,0.5,0.51,0.69,1.28,2.59,1.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,2.16,0.94,2.9,2.63,1.98,4.07,1.44,0.37,1.31,2.29,2.53
7.0,2.16,0.94,2.9,2.63,1.98,4.07,1.44,0.37,1.31,2.29,2.53
18.0,1.15,7.77,2.15,1.77,2.64,2.07,1.69,2.59,1.95,3.7,1.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,2.16,0.94,2.9,2.63,1.98,4.07,1.44,0.37,1.31,2.29,2.53
14.0,3.94,3.04,2.12,2.73,2.65,2.44,1.6,2.35,1.68,2.74,1.5
13.0,2.16,0.94,2.96,2.57,2.89,4.07,1.08,2.75,1.31,1.01,2.53
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,1.15,7.77,2.15,1.77,2.64,2.07,1.69,2.59,1.95,3.7,1.6
2.0,1.37,1.33,1.54,2.71,2.02,1.78,1.36,2.75,0.71,1.04,0.98
2.0,1.37,1.33,1.54,2.71,2.02,1.78,1.36,2.75,0.71,1.04,0.98
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,3.94,3.04,2.12,2.73,2.65,2.44,1.6,2.35,1.68,2.74,1.5
18.0,1.15,7.77,2.15,1.77,2.64,2.07,1.69,2.59,1.95,3.7,1.6
18.0,1.15,7.77,2.15,1.77,2.64,2.07,1.69,2.59,1.95,3.7,1.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,2.16,0.94,2.9,2.63,1.98,4.07,1.44,0.37,1.31,2.29,2.53
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,2.17,1.06,0.7,2.84,2.89,0.83,0.79,1.14,2.05,2.16,0.46
7.0,2.16,0.94,2.9,2.63,1.98,4.07,1.44,0.37,1.31,2.29,2.53
7.0,2.16,0.94,2.9,2.63,1.98,4.07,1.44,0.37,1.31,2.29,2.53
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,2.03,2.09,1.53,1.52,0.71,1.52,0.89,2.0,0.95,2.1,1.34
18.0,1.15,7.77,2.15,1.77,2.64,2.07,1.69,2.59,1.95,3.7,1.6
18.0,1.15,7.77,2.15,1.77,2.64,2.07,1.69,2.59,1.95,3.7,1.6
18.0,1.15,7.77,2.15,1.77,2.64,2.07,1.69,2.59,1.95,3.7,1.6
7.0,2.16,0.94,2.9,2.63,1.98,4.07,1.44,0.37,1.31,2.29,2.53
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.71,0.94,2.83,2.55,1.93,4.07,1.08,2.26,1.36,2.48,2.53
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.88,1.88,0.51,0.81,0.68,0.84,1.16,,0.75,0.28,2.33
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,2.16,0.94,2.9,2.63,1.98,4.07,1.44,0.37,1.31,2.29,2.53
9.0,1.0,2.09,2.24,2.18,1.1,1.58,1.03,2.4,1.34,2.6,2.06
20.0,2.17,1.06,0.7,2.84,2.89,0.83,0.79,1.14,2.05,2.16,0.46
8.0,1.12,1.12,1.6,0.83,1.26,1.74,1.46,1.61,1.14,2.74,1.4
13.0,2.16,0.94,2.96,2.57,2.89,4.07,1.08,2.75,1.31,1.01,2.53
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,2.95,1.26,1.54,1.77,2.64,2.52,1.36,1.53,2.97,2.91,1.3
