name,team,position,gw1_minutes,gw2_minutes,gw3_minutes,gw4_minutes,gw5_minutes,gw6_minutes,gw7_minutes,gw8_minutes,gw9_minutes,gw10_minutes,gw11_minutes,gw12_minutes,gw13_minutes,gw14_minutes,gw15_minutes,gw16_minutes,gw17_minutes,gw18_minutes,gw19_minutes,gw20_minutes,gw21_minutes,gw22_minutes,gw23_minutes,gw24_minutes,gw25_minutes,gw26_minutes,gw27_minutes,gw28_minutes,gw29_minutes,gw30_minutes,gw31_minutes,gw32_minutes,gw33_minutes,gw34_minutes,gw35_minutes,gw36_minutes,gw37_minutes,gw38_minutes
Carney Chukwuemeka,6.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cesare Casadei,6.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chadi Riad Dnanou,7.0,DEF,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Charlie Tasker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charlie Taylor,17.0,DEF,0.0,14.0,0.0,0.0,90.0,90.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
Cheick DoucourÃ©,7.0,MID,6.0,0.0,40.0,45.0,0.0,0.0,0.0,0.0,0.0,10.0,28.0,63.0,0.0,45.0,0.0,5.0,22.0,37.0,4.0,68.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Chido Obi-Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,0.0,0.0,5.0,0.0,0.0,0.0,20.0,15.0,90.0,0.0,0.0,9.0
Chiedozie Ogbene,,,,,87.0,31.0,0.0,68.0,17.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Mepham,3.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Richards,7.0,DEF,83.0,80.0,90.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,90.0,0.0,90.0,90.0,90.0,90.0,83.0,90.0,90.0,90.0,90.0,90.0,,0.0,0.0,90.0,45.0,,90.0,90.0,90.0,90.0
Chris Wood,16.0,FWD,71.0,74.0,90.0,80.0,71.0,90.0,81.0,83.0,80.0,78.0,90.0,27.0,90.0,61.0,78.0,90.0,90.0,86.0,75.0,87.0,89.0,82.0,90.0,81.0,90.0,90.0,84.0,86.0,79.0,0.0,0.0,90.0,75.0,90.0,90.0,90.0,90.0,90.0
Christian Eriksen,14.0,MID,0.0,0.0,4.0,72.0,75.0,18.0,90.0,90.0,78.0,0.0,11.0,67.0,0.0,0.0,0.0,0.0,0.0,27.0,90.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,1.0,75.0,68.0,31.0,0.0,90.0,90.0,1.0,33.0,7.0,0.0,24.0
Christian NÃ¸rgaard,4.0,MID,90.0,90.0,90.0,90.0,0.0,0.0,76.0,90.0,77.0,90.0,82.0,40.0,69.0,0.0,90.0,90.0,90.0,71.0,74.0,80.0,90.0,90.0,53.0,83.0,90.0,45.0,0.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
Christian Walton,10.0,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
Christopher Nkunku,6.0,MID,57.0,7.0,4.0,11.0,26.0,11.0,9.0,14.0,12.0,0.0,2.0,9.0,19.0,90.0,14.0,7.0,15.0,17.0,64.0,0.0,0.0,0.0,29.0,29.0,90.0,75.0,82.0,88.0,75.0,0.0,45.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Cieran Slicker,10.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Claudio Echeverri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0
Coby Ebere,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cody Gakpo,12.0,FWD,11.0,18.0,24.0,29.0,18.0,17.0,90.0,65.0,27.0,90.0,25.0,61.0,72.0,66.0,,69.0,67.0,90.0,57.0,85.0,90.0,86.0,67.0,69.0,0.0,11.0,28.0,0.0,,4.0,54.0,30.0,59.0,67.0,90.0,65.0,62.0,90.0
Cole Palmer,6.0,MID,90.0,82.0,90.0,90.0,63.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,85.0,78.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,83.0,90.0,89.0,90.0,90.0,90.0,72.0,0.0,90.0,31.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
Conor Bradley,12.0,DEF,13.0,18.0,14.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,65.0,90.0,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,20.0,26.0,0.0,0.0,0.0,,0.0,23.0,67.0,70.0,0.0,33.0,66.0,76.0,45.0
Conor Chaplin,10.0,MID,64.0,1.0,2.0,5.0,17.0,0.0,7.0,27.0,72.0,80.0,0.0,8.0,73.0,24.0,90.0,74.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,19.0,67.0,56.0,19.0,69.0
Conor Coady,11.0,DEF,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,90.0,90.0,90.0,84.0,81.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
Conor Gallagher,6.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Conor Townsend,10.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,90.0,0.0,0.0,0.0,0.0,90.0,80.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
Corrie Ndaba,10.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Craig Dawson,20.0,DEF,6.0,23.0,90.0,90.0,90.0,0.0,90.0,90.0,90.0,90.0,90.0,0.0,45.0,90.0,0.0,0.0,7.0,1.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cristian Romero,18.0,DEF,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,60.0,90.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,67.0,90.0,90.0,90.0,45.0,0.0,0.0,0.0,0.0,0.0
Crysencio Summerville,19.0,MID,17.0,0.0,4.0,45.0,53.0,14.0,7.0,29.0,45.0,45.0,82.0,83.0,45.0,45.0,72.0,15.0,33.0,22.0,30.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Curtis Jones,12.0,MID,0.0,0.0,0.0,15.0,29.0,17.0,88.0,80.0,90.0,24.0,64.0,61.0,6.0,90.0,,69.0,22.0,77.0,73.0,60.0,15.0,10.0,0.0,29.0,0.0,73.0,3.0,45.0,,90.0,90.0,67.0,1.0,22.0,90.0,66.0,27.0,90.0
Daichi Kamada,7.0,MID,69.0,27.0,87.0,26.0,90.0,61.0,2.0,87.0,2.0,90.0,75.0,0.0,0.0,0.0,0.0,30.0,60.0,8.0,4.0,21.0,28.0,90.0,6.0,60.0,4.0,15.0,12.0,18.0,,31.0,90.0,90.0,15.0,,86.0,29.0,19.0,90.0
Damola Ajayi,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dan Burn,15.0,DEF,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,0.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
Dane Scarlett,18.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,16.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dango Ouattara,3.0,MID,68.0,18.0,24.0,0.0,45.0,60.0,45.0,62.0,90.0,0.0,0.0,25.0,26.0,26.0,27.0,90.0,90.0,84.0,26.0,69.0,90.0,90.0,90.0,90.0,87.0,88.0,76.0,19.0,5.0,90.0,77.0,90.0,68.0,90.0,73.0,0.0,0.0,0.0
Daniel Adu-Adjei,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Bentley,20.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,90.0,0.0
Daniel Castelo Podence,20.0,MID,15.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Iversen,11.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Jebbison,3.0,FWD,21.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,2.0,10.0,2.0,1.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,1.0,3.0,2.0,7.0,27.0
Daniel MuÃ±oz,7.0,DEF,90.0,90.0,90.0,80.0,90.0,90.0,16.0,90.0,90.0,90.0,88.0,90.0,90.0,90.0,90.0,90.0,0.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,,75.0,90.0,90.0,90.0,,90.0,90.0,90.0,90.0
Danilo dos Santos de Oliveira,16.0,MID,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,62.0,0.0,27.0,0.0,1.0,39.0,0.0,0.0,57.0,0.0,0.0,0.0,6.0,0.0
Danny Ings,19.0,FWD,5.0,0.0,0.0,8.0,0.0,15.0,0.0,0.0,19.0,0.0,23.0,15.0,25.0,45.0,17.0,0.0,0.0,0.0,0.0,3.0,27.0,34.0,15.0,13.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danny Ward,11.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danny Welbeck,5.0,FWD,90.0,78.0,84.0,84.0,90.0,80.0,90.0,80.0,72.0,90.0,90.0,85.0,78.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,12.0,68.0,90.0,72.0,83.0,0.0,18.0,13.0,15.0,18.0,90.0,90.0,76.0,90.0,90.0,90.0,83.0,0.0
Dante Cassanova,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dara O'Shea,,,,,0.0,90.0,90.0,90.0,90.0,62.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
Darwin NÃºÃ±ez Ribeiro,12.0,FWD,0.0,18.0,14.0,30.0,71.0,0.0,0.0,60.0,90.0,76.0,64.0,89.0,17.0,90.0,,20.0,3.0,77.0,0.0,30.0,0.0,25.0,22.0,20.0,26.0,0.0,3.0,67.0,,15.0,23.0,0.0,0.0,7.0,32.0,23.0,27.0,29.0
David Brooks,3.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,12.0,14.0,15.0,63.0,5.0,16.0,22.0,1.0,5.0,63.0,20.0,82.0,81.0,79.0,65.0,66.0,30.0,45.0,9.0,11.0,32.0,23.0,0.0,21.0,0.0,16.0,20.0,45.0,62.0
David Datro Fofana,6.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Moyes,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Ozoh,7.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
David Raya Martin,1.0,GK,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,90.0
Dean Henderson,7.0,GK,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,90.0
Dean Huijsen,3.0,DEF,90.0,0.0,13.0,0.0,90.0,0.0,0.0,0.0,0.0,1.0,23.0,25.0,8.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,12.0
Declan Rice,1.0,MID,84.0,90.0,48.0,0.0,90.0,90.0,90.0,90.0,90.0,90.0,70.0,0.0,90.0,90.0,90.0,61.0,32.0,86.0,12.0,90.0,86.0,90.0,90.0,90.0,90.0,55.0,90.0,90.0,90.0,90.0,90.0,74.0,72.0,,73.0,0.0,90.0,90.0
Deivid Washington de Souza EugÃªnio,6.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dejan Kulusevski,18.0,MID,11.0,66.0,90.0,90.0,90.0,90.0,90.0,90.0,61.0,90.0,90.0,90.0,22.0,90.0,78.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,24.0,0.0,0.0,0.0,0.0,15.0,66.0,45.0,90.0,18.0,0.0,0.0
Deniz Undav,5.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dermot Mee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Destiny Udogie,18.0,DEF,90.0,72.0,90.0,90.0,90.0,45.0,90.0,87.0,90.0,81.0,90.0,89.0,90.0,90.0,90.0,27.0,0.0,80.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,66.0,3.0,90.0,90.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,90.0
Diego Carlos Santos Silva,2.0,DEF,0.0,0.0,0.0,0.0,90.0,90.0,78.0,90.0,0.0,30.0,90.0,90.0,0.0,0.0,90.0,90.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Diego GÃ³mez,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,45.0,16.0,23.0,71.0,21.0,74.0,71.0,71.0,20.0,13.0,8.0,1.0,11.0,16.0,45.0
Diogo Dalot Teixeira,14.0,DEF,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,56.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,0.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,31.0,0.0,0.0,0.0,0.0,25.0
Diogo Teixeira da Silva,12.0,MID,78.0,71.0,75.0,59.0,0.0,90.0,90.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,,11.0,22.0,12.0,32.0,29.0,24.0,0.0,0.0,0.0,63.0,0.0,61.0,22.0,,74.0,66.0,59.0,30.0,22.0,57.0,11.0,0.0,28.0
Divin Mubama,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Djed Spence,18.0,DEF,1.0,17.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,76.0,90.0,90.0,0.0,90.0,90.0,90.0,0.0,90.0,90.0,90.0,23.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,7.0
Dominic Calvert-Lewin,8.0,FWD,75.0,71.0,87.0,90.0,90.0,90.0,90.0,90.0,80.0,61.0,74.0,90.0,23.0,82.0,,65.0,72.0,69.0,22.0,58.0,90.0,90.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,15.0,2.0
Dominic Sadi,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominic Solanke-Mitchell,18.0,FWD,90.0,0.0,0.0,90.0,87.0,90.0,90.0,80.0,90.0,90.0,90.0,90.0,0.0,90.0,90.0,81.0,90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,86.0,74.0,23.0,67.0,0.0,0.0,16.0,65.0
Dominik Szoboszlai,12.0,MID,90.0,90.0,90.0,90.0,60.0,72.0,45.0,90.0,27.0,65.0,25.0,90.0,90.0,23.0,,78.0,90.0,12.0,0.0,0.0,90.0,79.0,67.0,90.0,90.0,90.0,90.0,45.0,,90.0,54.0,22.0,70.0,67.0,21.0,90.0,63.0,60.0
Donyell Malen,,,,,,,,,,,,,,,,,,,,,,,,0.0,25.0,45.0,62.0,12.0,0.0,1.0,,2.0,61.0,24.0,8.0,,19.0,0.0,4.0,6.0
Dwight McNeil,8.0,MID,90.0,90.0,90.0,90.0,90.0,82.0,90.0,90.0,85.0,90.0,0.0,90.0,90.0,73.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,11.0,27.0,77.0,29.0,64.0,14.0
Eberechi Eze,7.0,MID,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,64.0,75.0,71.0,59.0,0.0,87.0,85.0,86.0,78.0,77.0,90.0,29.0,45.0,89.0,90.0,90.0,,90.0,81.0,79.0,45.0,,90.0,90.0,9.0,61.0
Eddie Howe,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eddie Nketiah,1.0,FWD,0.0,0.0,0.0,90.0,65.0,72.0,90.0,65.0,23.0,83.0,0.0,0.0,13.0,1.0,13.0,30.0,29.0,0.0,1.0,3.0,11.0,12.0,18.0,0.0,4.0,0.0,4.0,71.0,,31.0,9.0,0.0,15.0,,14.0,30.0,80.0,28.0
Ederson Santana de Moraes,13.0,GK,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,0.0,90.0,90.0,90.0,90.0,0.0,90.0,90.0,70.0,0.0,,90.0,90.0,90.0,90.0
Edson Ãlvarez VelÃ¡zquez,19.0,MID,0.0,12.0,76.0,81.0,53.0,0.0,20.0,29.0,90.0,46.0,0.0,0.0,45.0,90.0,87.0,74.0,89.0,45.0,45.0,86.0,90.0,82.0,88.0,0.0,90.0,87.0,65.0,64.0,0.0,45.0,53.0,0.0,0.0,0.0,0.0,26.0,32.0,79.0
Eiran Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Elkan Baggott,10.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elliot Anderson,16.0,MID,18.0,74.0,90.0,60.0,58.0,56.0,65.0,77.0,71.0,27.0,31.0,0.0,70.0,27.0,90.0,90.0,63.0,81.0,81.0,68.0,90.0,90.0,90.0,81.0,84.0,76.0,90.0,90.0,90.0,66.0,90.0,90.0,90.0,60.0,90.0,90.0,82.0,90.0
Elyh Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emerson Leite de Souza Junior,18.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emerson Palmieri dos Santos,19.0,DEF,90.0,88.0,70.0,56.0,72.0,45.0,82.0,90.0,90.0,78.0,90.0,74.0,64.0,28.0,87.0,0.0,70.0,87.0,90.0,0.0,80.0,55.0,74.0,70.0,45.0,0.0,24.0,0.0,90.0,13.0,45.0,0.0,79.0,85.0,90.0,7.0,0.0,0.0
Emil Krafth,15.0,DEF,60.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,3.0,12.0,14.0,0.0,1.0,25.0,26.0,0.0
Emile Smith Rowe,9.0,MID,63.0,68.0,71.0,72.0,83.0,87.0,25.0,79.0,78.0,81.0,88.0,58.0,85.0,70.0,59.0,21.0,0.0,0.0,1.0,45.0,67.0,79.0,81.0,71.0,81.0,57.0,0.0,81.0,71.0,66.0,14.0,21.0,0.0,24.0,33.0,62.0,65.0,29.0
Emiliano BuendÃ­a Stati,2.0,MID,0.0,0.0,0.0,6.0,1.0,6.0,0.0,7.0,0.0,0.0,0.0,8.0,6.0,3.0,0.0,0.0,1.0,10.0,0.0,14.0,9.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Emiliano MartÃ­nez Romero,2.0,GK,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,45.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,45.0,0.0,,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,45.0
