name,team,position,opponent_team_1,opponent_team_2,opponent_team_3,opponent_team_4,opponent_team_5,opponent_team_6,opponent_team_7,opponent_team_8,opponent_team_9,opponent_team_10,opponent_team_11
Terry Ablade,,,,16.0,15.0,19.0,3.0,2.0,11.0,8.0,13.0,14.0,7.0
Theo Walcott,17.0,MID,,2.0,8.0,13.0,19.0,3.0,1.0,7.0,15.0,12.0,5.0
Thiago AlcÃ¡ntara do Nascimento,12.0,MID,,10.0,5.0,1.0,13.0,19.0,16.0,11.0,18.0,17.0,2.0
Thiago Emiliano da Silva,6.0,DEF,,8.0,7.0,20.0,2.0,4.0,14.0,5.0,1.0,15.0,3.0
Thilo Kehrer,,,,8.0,20.0,9.0,17.0,12.0,3.0,14.0,7.0,10.0,1.0
Thomas Cannon,,,,,,,,,,,,3.0,20.0
Thomas Partey,1.0,MID,,4.0,18.0,12.0,11.0,3.0,17.0,16.0,6.0,20.0,19.0
Thomas Strakosha,4.0,GK,,1.0,3.0,15.0,5.0,6.0,2.0,20.0,16.0,13.0,18.0
Tim Iroegbunam,2.0,MID,,17.0,11.0,16.0,6.0,9.0,4.0,15.0,14.0,5.0,12.0
Tim Ream,9.0,DEF,,16.0,15.0,19.0,3.0,2.0,11.0,8.0,13.0,14.0,7.0
Timo Werner,6.0,FWD,,8.0,7.0,20.0,2.0,4.0,14.0,5.0,1.0,15.0,3.0
Timothy Castagne,11.0,DEF,,18.0,16.0,3.0,7.0,11.0,20.0,13.0,8.0,19.0,15.0
Tino Livramento,17.0,DEF,,2.0,8.0,13.0,19.0,3.0,1.0,7.0,15.0,12.0,5.0
Tom Cairney,9.0,MID,,16.0,15.0,19.0,3.0,2.0,11.0,8.0,13.0,14.0,7.0
Tom Davies,8.0,MID,,19.0,17.0,14.0,18.0,15.0,7.0,9.0,10.0,3.0,20.0
Tom Heaton,14.0,GK,,19.0,13.0,8.0,15.0,18.0,6.0,19.0,2.0,9.0,16.0
Tom McGill,,,,,,,,,,,,,
Tomas Soucek,19.0,MID,,8.0,20.0,9.0,17.0,12.0,3.0,14.0,7.0,10.0,1.0
Tommi O'Reilly,,,,,,,,,,,,,
Tosin Adarabioyo,9.0,DEF,,16.0,15.0,19.0,3.0,2.0,11.0,8.0,13.0,14.0,7.0
Toti AntÃ³nio Gomes,20.0,DEF,,13.0,19.0,6.0,16.0,7.0,10.0,4.0,5.0,1.0,8.0
Travis Patterson,,,,,,,,,,,,,
Trent Alexander-Arnold,12.0,DEF,,10.0,5.0,1.0,13.0,19.0,16.0,11.0,18.0,17.0,2.0
Trevoh Chalobah,6.0,DEF,,8.0,7.0,20.0,2.0,4.0,14.0,5.0,1.0,15.0,3.0
Tristan Crama,,,,,,,,,2.0,20.0,16.0,13.0,18.0
Troy Parrott,18.0,FWD,,10.0,1.0,5.0,8.0,14.0,15.0,3.0,12.0,11.0,4.0
Tyler Adams,10.0,MID,,16.0,2.0,7.0,1.0,10.0,9.0,12.0,3.0,18.0,13.0
Tyler Roberts,10.0,MID,,16.0,2.0,7.0,1.0,10.0,9.0,12.0,3.0,18.0,13.0
Tyrell Malacia,14.0,DEF,,19.0,13.0,8.0,15.0,18.0,6.0,19.0,2.0,9.0,16.0
Tyrese Francois,9.0,MID,,16.0,15.0,19.0,3.0,2.0,11.0,8.0,13.0,14.0,7.0
Tyrick Mitchell,7.0,DEF,,,6.0,11.0,10.0,20.0,8.0,17.0,19.0,16.0,9.0
Tyrone Mings,2.0,DEF,,17.0,11.0,16.0,6.0,9.0,4.0,15.0,14.0,5.0,12.0
Vicente Guaita,7.0,GK,,,6.0,11.0,10.0,20.0,8.0,17.0,19.0,16.0,9.0
Victor Kristiansen,,,,,,,,,,,,,
Victor LindelÃ¶f,14.0,DEF,,19.0,13.0,8.0,15.0,18.0,6.0,19.0,2.0,9.0,16.0
Viljami Sinisalo,,,,,,,,,,,,,
Virgil van Dijk,12.0,DEF,,10.0,5.0,1.0,13.0,19.0,16.0,11.0,18.0,17.0,2.0
Vitalii Mykolenko,8.0,DEF,,19.0,17.0,14.0,18.0,15.0,7.0,9.0,10.0,3.0,20.0
Vitaly Janelt,4.0,MID,,1.0,3.0,15.0,5.0,6.0,2.0,20.0,16.0,13.0,18.0
Vladimir Coufal,19.0,DEF,,8.0,20.0,9.0,17.0,12.0,3.0,14.0,7.0,10.0,1.0
Wanya MarÃ§al-Madivadua,,,,,,,,,,,,,
Wayne Hennessey,16.0,GK,,9.0,10.0,2.0,20.0,5.0,12.0,1.0,4.0,7.0,14.0
Wesley Fofana,11.0,DEF,,18.0,7.0,20.0,2.0,4.0,14.0,5.0,1.0,15.0,3.0
Weston McKennie,,,,,,,,,,,,,
Wilfred Ndidi,11.0,MID,,18.0,16.0,3.0,7.0,11.0,20.0,13.0,8.0,19.0,15.0
Wilfried Gnonto,,,,,2.0,7.0,1.0,10.0,9.0,12.0,3.0,18.0,13.0
Wilfried Zaha,7.0,MID,,,6.0,11.0,10.0,20.0,8.0,17.0,19.0,16.0,9.0
Will Dennis,3.0,GK,,15.0,4.0,10.0,9.0,17.0,19.0,18.0,11.0,8.0,6.0
Will Hughes,7.0,MID,,,6.0,11.0,10.0,20.0,8.0,17.0,19.0,16.0,9.0
Will Smallbone,17.0,MID,,2.0,8.0,13.0,19.0,3.0,1.0,7.0,15.0,12.0,5.0
William Saliba,1.0,DEF,,4.0,18.0,12.0,11.0,3.0,17.0,16.0,6.0,20.0,19.0
Willian Borges da Silva,,,,16.0,15.0,19.0,3.0,2.0,11.0,8.0,13.0,14.0,7.0
Willy Boly,20.0,DEF,,9.0,10.0,2.0,20.0,5.0,12.0,1.0,4.0,7.0,14.0
Willy Caballero,17.0,GK,,2.0,8.0,13.0,19.0,3.0,1.0,7.0,15.0,12.0,5.0
Wout Faes,,,,18.0,16.0,3.0,7.0,11.0,20.0,13.0,8.0,19.0,15.0
Wout Weghorst,,,,,,,,,,,,,
Xande Nascimento da Costa Silva,16.0,MID,,9.0,10.0,2.0,20.0,5.0,12.0,1.0,4.0,7.0,14.0
Yago de Santiago Alonso,,,,,,,,,,,,,
Yan Valery,17.0,DEF,,2.0,8.0,13.0,19.0,3.0,1.0,7.0,15.0,12.0,5.0
Yasin Ayari,,,,,,,,,,,,,
Yegor Yarmolyuk,,,,,,,,,,20.0,16.0,13.0,18.0
Yerry Mina,8.0,DEF,,19.0,17.0,14.0,18.0,15.0,7.0,9.0,10.0,3.0,20.0
Yerson Mosquera Valdelamar,20.0,DEF,,13.0,19.0,6.0,16.0,7.0,10.0,4.0,5.0,1.0,8.0
Yoane Wissa,4.0,MID,,1.0,3.0,15.0,5.0,6.0,2.0,20.0,16.0,13.0,18.0
Youri Tielemans,11.0,MID,,18.0,16.0,3.0,7.0,11.0,20.0,13.0,8.0,19.0,15.0
Yves Bissouma,18.0,MID,,10.0,1.0,5.0,8.0,14.0,15.0,3.0,12.0,11.0,4.0
Zack Steffen,13.0,GK,,20.0,14.0,17.0,12.0,,5.0,10.0,9.0,4.0,11.0
Zidane Iqbal,14.0,MID,,19.0,13.0,8.0,15.0,18.0,6.0,19.0,2.0,9.0,16.0
Ãaglar SÃ¶yÃ¼ncÃ¼,11.0,DEF,,18.0,16.0,3.0,7.0,11.0,20.0,13.0,8.0,19.0,15.0
Alex Robertson,,,,,,,,,,,,,
Alex Smithies,,,18.0,16.0,3.0,7.0,11.0,20.0,13.0,8.0,19.0,15.0,12.0
Alexander Isak,,,3.0,9.0,4.0,14.0,8.0,18.0,2.0,17.0,6.0,10.0,11.0
Alexandre Moreno Lopera,,,,,,,,,,,,,
Alfie Gilchrist,,,,,,,,,,,,,
Amadou Onana,,,19.0,17.0,14.0,18.0,15.0,7.0,9.0,10.0,3.0,20.0,13.0
Amario Cozier-Duberry,,,,,,,,,,,,19.0,5.0
Andrew Moran,,,,,,,,,6.0,20.0,2.0,17.0,1.0
Andrey Nascimento dos Santos,,,,,,,,,,,,,
AndrÃ© Ayew,,,,,,,,,,,,,
Andy Lonergan,,,,,,,,,,,,,
Antoine Semenyo,,,,,,,,,,,,,
Antony Matheus dos Santos,,,,13.0,8.0,15.0,18.0,6.0,19.0,2.0,9.0,16.0,20.0
Arnaut Danjuma,,,,,,,,,,,,,
Arthur Henrique Ramos de Oliveira Melo,,,,5.0,1.0,13.0,19.0,16.0,11.0,18.0,17.0,2.0,10.0
Aymeric Laporte,13.0,DEF,20.0,14.0,17.0,12.0,,5.0,10.0,9.0,4.0,11.0,8.0
Bashir Humphreys,,,,,,,,,,,,3.0,16.0
Ben Doak,,,,,,,,,,,17.0,2.0,10.0
Ben Greenwood,,,,,,,,,,,,,
Ben Knight,,,20.0,14.0,17.0,12.0,,5.0,10.0,9.0,4.0,11.0,8.0
BenoÃ®t Badiashile,,,,,,,,,,,,,
Bernardo Veiga de Carvalho e Silva,13.0,MID,20.0,14.0,17.0,12.0,,5.0,10.0,9.0,4.0,11.0,8.0
Bobby Clark,,,,5.0,1.0,13.0,19.0,16.0,11.0,18.0,17.0,2.0,10.0
Boubacar TraorÃ©,,,13.0,19.0,6.0,16.0,7.0,10.0,4.0,5.0,1.0,8.0,14.0
Cameron Peupion,,,,,,,,,,,,,
Cameron Plain,,,,,,,,,18.0,11.0,8.0,6.0,7.0
Carlos Alcaraz,,,,,,,,,,,,,
Carlos Henrique Casimiro,,,,13.0,8.0,15.0,18.0,6.0,19.0,2.0,9.0,16.0,20.0
Carlos VinÃ­cius Alves Morais,,,16.0,15.0,19.0,3.0,2.0,11.0,8.0,13.0,14.0,7.0,17.0
Charlie Robinson,,,,,,,,,,,,,
Cheick DoucourÃ©,7.0,MID,,6.0,11.0,10.0,20.0,8.0,17.0,19.0,16.0,9.0,3.0
Cheikhou KouyatÃ©,,,9.0,10.0,2.0,20.0,5.0,12.0,1.0,4.0,7.0,14.0,6.0
Chris Richards,7.0,DEF,,6.0,11.0,10.0,20.0,8.0,17.0,19.0,16.0,9.0,3.0
Christian Benteke,7.0,FWD,,6.0,11.0,10.0,20.0,8.0,17.0,19.0,16.0,9.0,3.0
Christian Saydee,,,15.0,4.0,10.0,9.0,17.0,19.0,18.0,11.0,8.0,6.0,7.0
Claudio Gomes,,,20.0,14.0,17.0,12.0,,5.0,10.0,9.0,4.0,11.0,8.0
Cody Gakpo,,,,,,,,,,,,,
Cole Palmer,13.0,MID,20.0,14.0,17.0,12.0,,5.0,10.0,9.0,4.0,11.0,8.0
Dale Taylor,,,,,,,,,,,7.0,14.0,6.0
Dango Ouattara,,,,,,,,,,,,,
Daniel Adu-Adjei,,,,,,,,,,,,,
Daniel Bentley,,,,,,,,,,,,,
Danilo dos Santos de Oliveira,,,,,,,,,,,,,
David Datro Fofana,,,,,,,,,,,,,
David Ozoh,,,,,,,,,,,,,3.0
Denis Zakaria,,,,7.0,20.0,2.0,4.0,14.0,5.0,1.0,15.0,3.0,16.0
Dexter Lembikisa,,,,,,,,,,,1.0,8.0,14.0
Diego Da Silva Costa,,,13.0,19.0,6.0,16.0,7.0,10.0,4.0,5.0,1.0,8.0,14.0
Diogo Pinheiro Monteiro,,,,,,,,,,,,,
Divin Mubama,,,,,,,,,,,,1.0,4.0
Dominic Ballard,,,,,,,,,,,,,
Dominic Sadi,,,,,,,,,,,,,
Duje Caleta-Car,,,2.0,8.0,13.0,19.0,3.0,1.0,7.0,15.0,12.0,5.0,9.0
Eberechi Eze,7.0,MID,,6.0,11.0,10.0,20.0,8.0,17.0,19.0,16.0,9.0,3.0
Ed Turns,,,,,18.0,4.0,16.0,13.0,6.0,20.0,2.0,17.0,1.0
Ederson Santana de Moraes,13.0,GK,20.0,14.0,17.0,12.0,,5.0,10.0,9.0,4.0,11.0,8.0
Eldin Jakupovic,,,19.0,17.0,14.0,18.0,15.0,7.0,9.0,10.0,3.0,20.0,13.0
Ellis Simms,,,,,,,,,,,,,
Emmanuel Dennis,,,9.0,10.0,2.0,20.0,5.0,12.0,1.0,4.0,7.0,14.0,6.0
Enzo FernÃ¡ndez,,,,,,,,,,,,,
Erling Haaland,13.0,FWD,20.0,14.0,17.0,12.0,,5.0,10.0,9.0,4.0,11.0,8.0
Ethan Nwaneri,,,4.0,18.0,12.0,11.0,,17.0,16.0,6.0,20.0,19.0,5.0
Ethan Wady,,,,,,,,,,,,,
Euan Pollock,,,,,,,,,,,,,
Evan Ferguson,,,,12.0,18.0,4.0,16.0,13.0,6.0,20.0,2.0,17.0,1.0
Facundo Buonanotte,,,,,,,,,,,,,
Felipe Augusto de Almeida Monteiro,,,,,,,,,,,,,
Filip Marschall,,,,,,,,,,,,12.0,18.0
Garang Kuol,,,,,,,,,,,,,
George Abbott,,,,,,,,,,,,,
George Shelvey,,,,,,,,,,,,,
George Wickens,,,,,,,,,,,,,
Georginio Rutter,,,,,,,,,,,,,
GonÃ§alo Manuel Ganchinho Guedes,,,13.0,19.0,6.0,16.0,7.0,10.0,4.0,5.0,1.0,8.0,14.0
Gustavo Henrique Furtado Scarpa,,,,,,,,,,,,,
Hamed TraorÃ¨,,,,,,,,,,,,,
Harry Souttar,,,,,,,,,,,,,
Harvey Davies,,,,5.0,1.0,13.0,19.0,16.0,11.0,18.0,17.0,2.0,10.0
Harvey Griffiths,,,,,,,,,,5.0,1.0,8.0,14.0
Harvey Vale,,,,7.0,20.0,2.0,4.0,14.0,5.0,1.0,15.0,3.0,16.0
Idrissa Gueye,,,19.0,17.0,14.0,18.0,15.0,7.0,9.0,10.0,3.0,20.0,13.0
Ilkay GÃ¼ndogan,13.0,MID,20.0,14.0,17.0,12.0,,5.0,10.0,9.0,4.0,11.0,8.0
Illia Zabarnyi,,,,,,,,,,,,,
Imari Samuels,,,,,,,,,,,,,
Isaac Price,,,,,,,,,,,,,13.0
IshÃ© Samuels-Smith,,,,,,,,,,,,,
Jack Butland,7.0,GK,,6.0,11.0,10.0,20.0,8.0,17.0,19.0,16.0,9.0,3.0
Jack Grealish,13.0,MID,20.0,14.0,17.0,12.0,,5.0,10.0,9.0,4.0,11.0,8.0
Jack Hinshelwood,,,,,,,,,,,,,1.0
Jack Wells-Morrison,,,,,,,,,17.0,19.0,16.0,9.0,3.0
Jairo Riedewald,7.0,MID,,6.0,11.0,10.0,20.0,8.0,17.0,19.0,16.0,9.0,3.0
Jakub Kiwior,,,,,,,,,,,,,
James Bree,,,,,,,,,,,,,
James Furlong,,,,,,,,,6.0,20.0,2.0,17.0,1.0
James McArthur,7.0,MID,,6.0,11.0,10.0,20.0,8.0,17.0,19.0,16.0,9.0,3.0
James McAtee,13.0,MID,20.0,14.0,17.0,12.0,,5.0,10.0,9.0,4.0,11.0,8.0
James Tomkins,7.0,DEF,,6.0,11.0,10.0,20.0,8.0,17.0,19.0,16.0,9.0,3.0
James Wright,,,,,,,,,,,,,
Jean-Philippe Mateta,7.0,FWD,,6.0,11.0,10.0,20.0,8.0,17.0,19.0,16.0,9.0,3.0
Jeffrey Schlupp,7.0,MID,,6.0,11.0,10.0,20.0,8.0,17.0,19.0,16.0,9.0,3.0
Jeremiah Chilokoa-Mullen,,,,,,,,,,,,,
Jesurun Rak-Sakyi,7.0,MID,,6.0,11.0,10.0,20.0,8.0,17.0,19.0,16.0,9.0,3.0
Jhon DurÃ¡n,,,,,,,,,,,,,
Jimmy Morgan,,,,,,,,,,,,5.0,9.0
Joachim Andersen,7.0,DEF,,6.0,11.0,10.0,20.0,8.0,17.0,19.0,16.0,9.0,3.0
Joe Wormleighton,,,,,,,11.0,20.0,13.0,8.0,19.0,15.0,12.0
Joel Robles,,,,2.0,7.0,1.0,10.0,9.0,12.0,3.0,18.0,13.0,15.0
Joel Ward,7.0,DEF,,6.0,11.0,10.0,20.0,8.0,17.0,19.0,16.0,9.0,3.0
John Stones,13.0,DEF,20.0,14.0,17.0,12.0,,5.0,10.0,9.0,4.0,11.0,8.0
John-Kymani Gordon,,,,6.0,11.0,10.0,20.0,8.0,17.0,19.0,16.0,9.0,3.0
Jordan Ayew,7.0,MID,,6.0,11.0,10.0,20.0,8.0,17.0,19.0,16.0,9.0,3.0
Jordan Smith,,,,,,,,,,,,14.0,6.0
Joseph Anang,,,,,,,,,,,,,
Joseph Whitworth,,,,6.0,11.0,10.0,20.0,8.0,17.0,19.0,16.0,9.0,3.0
Josh Wilson-Esbrand,13.0,DEF,20.0,14.0,17.0,12.0,,5.0,10.0,9.0,4.0,11.0,8.0
JoÃ£o Cancelo,13.0,DEF,20.0,14.0,17.0,12.0,,5.0,10.0,9.0,4.0,11.0,8.0
JoÃ£o FÃ©lix Sequeira,,,,,,,,,,,,,
JoÃ£o Victor Gomes da Silva,,,,,,,,,,,,,
Juan Larios LÃ³pez,,,2.0,8.0,13.0,19.0,3.0,1.0,7.0,15.0,12.0,5.0,9.0
JuliÃ¡n Ãlvarez,13.0,FWD,20.0,14.0,17.0,12.0,,5.0,10.0,9.0,4.0,11.0,8.0
Kadan Young,,,,,,,,,,,,12.0,18.0
Kaden Rodney,,,,6.0,11.0,10.0,20.0,8.0,17.0,19.0,16.0,9.0,3.0
Kaelan Casey,,,,,,,,,,,,,
Kalvin Phillips,13.0,MID,20.0,14.0,17.0,12.0,,5.0,10.0,9.0,4.0,11.0,8.0
Kamaldeen Sulemana,,,,,,,,,,,,,
Kamari Doyle,,,,,,,,,,,,,
Karl Hein,,,,,,,,,16.0,6.0,20.0,19.0,5.0
Kasey McAteer,,,,,,,,,,,,,
Kevin De Bruyne,13.0,MID,20.0,14.0,17.0,12.0,,5.0,10.0,9.0,4.0,11.0,8.0
Kevin Schade,,,,,,,,,,,,,
Keylor Navas,,,,,,,,,,,,,
Killian Phillips,,,,6.0,11.0,10.0,20.0,8.0,17.0,19.0,16.0,9.0,3.0
Kobbie Mainoo,,,,,,15.0,18.0,6.0,19.0,2.0,9.0,16.0,20.0
Kofi Balmer,,,,,,10.0,20.0,8.0,17.0,19.0,16.0,9.0,3.0
Kristian Sekularac,,,,,,,,,,,14.0,7.0,17.0
KrisztiÃ¡n Hegyi,,,,,,,,,,,,,
Kyle John,,,,17.0,14.0,18.0,15.0,7.0,9.0,10.0,3.0,20.0,13.0
Kyle Walker,13.0,DEF,20.0,14.0,17.0,12.0,,5.0,10.0,9.0,4.0,11.0,8.0
Lamare Bogarde,,,,11.0,16.0,6.0,9.0,4.0,15.0,14.0,5.0,12.0,18.0
Layvin Kurzawa,,,16.0,15.0,19.0,3.0,2.0,11.0,8.0,13.0,14.0,7.0,17.0
Lewis Hall,,,,,,,,,,1.0,15.0,3.0,16.0
Lewis Miley,,,,,,,,,,,,,
Lewis Payne,,,,,,,,1.0,7.0,15.0,12.0,5.0,9.0
Liam Delap,13.0,FWD,20.0,14.0,17.0,12.0,,5.0,10.0,9.0,4.0,11.0,8.0
Lino Sousa,,,4.0,18.0,12.0,11.0,,17.0,16.0,6.0,20.0,19.0,5.0
Loris Karius,,,3.0,9.0,4.0,14.0,8.0,18.0,2.0,17.0,6.0,10.0,11.0
LoÃ¯c BadÃ©,,,9.0,10.0,2.0,20.0,5.0,12.0,1.0,4.0,7.0,14.0,6.0
Lucas Tolentino Coelho de Lima,,,8.0,20.0,9.0,17.0,12.0,3.0,14.0,7.0,10.0,1.0,4.0
Luka Milivojevic,7.0,MID,,6.0,11.0,10.0,20.0,8.0,17.0,19.0,16.0,9.0,3.0
Luke Mbete-Tabu,13.0,DEF,20.0,14.0,17.0,12.0,,5.0,10.0,9.0,4.0,11.0,8.0
Luke Plange,7.0,FWD,,6.0,11.0,10.0,20.0,8.0,17.0,19.0,16.0,9.0,3.0
Malcolm Ebiowei,7.0,MID,,6.0,11.0,10.0,20.0,8.0,17.0,19.0,16.0,9.0,3.0
Manuel Akanji,,,20.0,14.0,17.0,12.0,,5.0,10.0,9.0,4.0,11.0,8.0
Marc GuÃ©hi,7.0,DEF,,6.0,11.0,10.0,20.0,8.0,17.0,19.0,16.0,9.0,3.0
Marc Jurado Gomez,,,,,,,,,,,,,
Marcel Sabitzer,,,,,,,,,,,,,
Marcos Senesi,,,15.0,4.0,10.0,9.0,17.0,19.0,18.0,11.0,8.0,6.0,7.0
Marcus Bettinelli,,,,7.0,20.0,2.0,4.0,14.0,5.0,1.0,15.0,3.0,16.0
Mario Lemina,,,,,,,,,,,,,
Mark Gillespie,,,,,,,,,,,,,
Martial Godo,,,,,19.0,3.0,2.0,11.0,8.0,13.0,14.0,7.0,17.0
Matej KovÃ¡r,,,,13.0,8.0,15.0,18.0,6.0,19.0,2.0,9.0,16.0,20.0
Mateo Joseph FernÃ¡ndez,,,,,,,,,,3.0,18.0,13.0,15.0
Mateus Cardoso Lemos Martins,,,,,,,,,,,,,
Matheus Luiz Nunes,,,13.0,19.0,6.0,16.0,7.0,10.0,4.0,5.0,1.0,8.0,14.0
Matheus Santos Carneiro Da Cunha,,,,,,,,,,,,,
Mathias Jorgensen,,,1.0,3.0,15.0,5.0,6.0,2.0,20.0,16.0,13.0,18.0,19.0
Matthew Cox,,,,3.0,15.0,5.0,6.0,2.0,20.0,16.0,13.0,18.0,19.0
Matthew Craig,,,,,,,,,,,,,
Matthew Dibley-Dias,,,,,,,,,,,,,
Matthew Smith,,,4.0,18.0,12.0,11.0,,17.0,16.0,6.0,20.0,19.0,5.0
MatÃ­as ViÃ±a,,,,,,,,,,,,,
Mauro Bandeira,,,,,,,,,,,,,
Max Kinsey-Wellings,,,,,,,,,,,,,
Maximilian WÃ¶ber,,,,,,,,,,,,,
Maxwel Cornet,,,8.0,20.0,9.0,17.0,12.0,3.0,14.0,7.0,10.0,1.0,4.0
Michael Dacosta Gonzalez,,,,,,,,,,,,,
Michael Olakigbe,,,,,,,,,,,,,
Michael Olise,7.0,MID,,6.0,11.0,10.0,20.0,8.0,17.0,19.0,16.0,9.0,3.0
Mikkel Damsgaard,,,1.0,3.0,15.0,5.0,6.0,2.0,20.0,16.0,13.0,18.0,19.0
Mislav Orsic,,,,,,,,,,,,,
Mykhailo Mudryk,,,,,,,,,,,,,
MÃ¡ximo Perrone,,,,,,,,,,,,,
Naouirou Ahamada,,,,,,,,,,,,,
Nathan AkÃ©,13.0,DEF,20.0,14.0,17.0,12.0,,5.0,10.0,9.0,4.0,11.0,8.0
Nathan Bishop,,,,,,,,,19.0,2.0,9.0,16.0,20.0
Nathan Butler-Oyedeji,,,,,,,,,,,,,
Nathan Ferguson,7.0,DEF,,6.0,11.0,10.0,20.0,8.0,17.0,19.0,16.0,9.0,3.0
Nathan Fraser,,,,,,,,,,5.0,1.0,8.0,14.0
Nathaniel Clyne,7.0,DEF,,6.0,11.0,10.0,20.0,8.0,17.0,19.0,16.0,9.0,3.0
Nico O'Reilly,,,,,,,,,,,,,
Noni Madueke,,,,,,,,,,,,,
Norberto Murara Neto,,,15.0,4.0,10.0,9.0,17.0,19.0,18.0,11.0,8.0,6.0,7.0
Odeluga Offiah,,,,,,,,,,,,,
Odsonne Edouard,7.0,FWD,,6.0,11.0,10.0,20.0,8.0,17.0,19.0,16.0,9.0,3.0
Oliwier Zych,,,,,,,,,,,,,
Omari Hutchinson,,,,,,,,,5.0,1.0,15.0,3.0,16.0
Owen Bevan,,,15.0,4.0,10.0,9.0,17.0,19.0,18.0,11.0,8.0,6.0,7.0
Owen Goodman,,,,,,,20.0,8.0,17.0,19.0,16.0,9.0,3.0
Pablo Sarabia,,,,,,,,,,,,,
Paul Onuachu,,,,,,,,,,,,,
Pedro Porro,,,,,,,,,,,,,
Pervis EstupiÃ±Ã¡n,,,,12.0,18.0,4.0,16.0,13.0,6.0,20.0,2.0,17.0,1.0
Phil Foden,13.0,MID,20.0,14.0,17.0,12.0,,5.0,10.0,9.0,4.0,11.0,8.0
Pierre-Emerick Aubameyang,,,,7.0,20.0,2.0,4.0,14.0,5.0,1.0,15.0,3.0,16.0
Reece Welch,,,19.0,17.0,14.0,18.0,15.0,7.0,9.0,10.0,3.0,20.0,13.0
Remi Matthews,7.0,GK,,6.0,11.0,10.0,20.0,8.0,17.0,19.0,16.0,9.0,3.0
Remo Freuler,,,9.0,10.0,2.0,20.0,5.0,12.0,1.0,4.0,7.0,14.0,6.0
Renan Augusto Lodi dos Santos,,,9.0,10.0,2.0,20.0,5.0,12.0,1.0,4.0,7.0,14.0,6.0
Reuell Walters,,,,,,,,,,,,,
Rhys Bennett,,,,,,,,,,,,16.0,20.0
Rico Lewis,13.0,DEF,20.0,14.0,17.0,12.0,,5.0,10.0,9.0,4.0,11.0,8.0
Riyad Mahrez,13.0,MID,20.0,14.0,17.0,12.0,,5.0,10.0,9.0,4.0,11.0,8.0
Rodrigo Hernandez,13.0,MID,20.0,14.0,17.0,12.0,,5.0,10.0,9.0,4.0,11.0,8.0
Romaine Mundle,,,,,,,,,,,,,
Ryan Finnigan,,,,,,,,1.0,7.0,15.0,12.0,5.0,9.0
Ryan Trevitt,,,,3.0,15.0,5.0,6.0,2.0,20.0,16.0,13.0,18.0,19.0
RÃºben Gato Alves Dias,13.0,DEF,20.0,14.0,17.0,12.0,,5.0,10.0,9.0,4.0,11.0,8.0
Sam Johnstone,7.0,GK,,6.0,11.0,10.0,20.0,8.0,17.0,19.0,16.0,9.0,3.0
Sammy Braybrooke,,,,,3.0,7.0,11.0,20.0,13.0,8.0,19.0,15.0,12.0
Samuel Amo-Ameyaw,,,,,,,,,,,,,
Samuel Edozie,,,2.0,8.0,13.0,19.0,3.0,1.0,7.0,15.0,12.0,5.0,9.0
Sasa Kalajdzic,,,13.0,19.0,6.0,16.0,7.0,10.0,4.0,5.0,1.0,8.0,14.0
Sasa Lukic,,,,,,,,,,,,,
Scott Carson,13.0,GK,20.0,14.0,17.0,12.0,,5.0,10.0,9.0,4.0,11.0,8.0
Sean McAllister,,,,,,,,,,,,,
Sebastian Revan,,,,,,,,,,,,,
Serge Aurier,,,9.0,10.0,2.0,20.0,5.0,12.0,1.0,4.0,7.0,14.0,6.0
Sergio GÃ³mez,,,20.0,14.0,17.0,12.0,,5.0,10.0,9.0,4.0,11.0,8.0
Shea Charles,,,,,,,,,,,,,
Shola Shoretire,,,,,,,,,,2.0,9.0,16.0,20.0
Sil Swinkels,,,,,,,,,,,,,
Sonny Perkins,,,,,,,,,,,18.0,13.0,15.0
Stefan Ortega Moreno,13.0,GK,20.0,14.0,17.0,12.0,,5.0,10.0,9.0,4.0,11.0,8.0
Stefan Parkes,,,,15.0,19.0,3.0,2.0,11.0,8.0,13.0,14.0,7.0,17.0
Tayo Adaramola,,,,,,,,,,,,,
Terry Ablade,,,16.0,15.0,19.0,3.0,2.0,11.0,8.0,13.0,14.0,7.0,17.0
Thilo Kehrer,,,8.0,20.0,9.0,17.0,12.0,3.0,14.0,7.0,10.0,1.0,4.0
Thomas Cannon,,,,,,,,,,,3.0,20.0,13.0
Tom McGill,,,,,,,,,,,,,
Tommi O'Reilly,,,,,,,,,,,,,
Travis Patterson,,,,,,,,,,,,,
Tristan Crama,,,,,,,,2.0,20.0,16.0,13.0,18.0,19.0
Tyrick Mitchell,7.0,DEF,,6.0,11.0,10.0,20.0,8.0,17.0,19.0,16.0,9.0,3.0
Vicente Guaita,7.0,GK,,6.0,11.0,10.0,20.0,8.0,17.0,19.0,16.0,9.0,3.0
Victor Kristiansen,,,,,,,,,,,,,
Viljami Sinisalo,,,,,,,,,,,,,
Wanya MarÃ§al-Madivadua,,,,,,,,,,,,,
Weston McKennie,,,,,,,,,,,,,
Wilfried Gnonto,,,,2.0,7.0,1.0,10.0,9.0,12.0,3.0,18.0,13.0,15.0
Wilfried Zaha,7.0,MID,,6.0,11.0,10.0,20.0,8.0,17.0,19.0,16.0,9.0,3.0
Will Hughes,7.0,MID,,6.0,11.0,10.0,20.0,8.0,17.0,19.0,16.0,9.0,3.0
Willian Borges da Silva,,,16.0,15.0,19.0,3.0,2.0,11.0,8.0,13.0,14.0,7.0,17.0
