id,code,team_h,team_h_score,team_a,team_a_score,event,finished,minutes,provisional_start_time,kickoff_time,event_name,is_home,difficulty
22,2561916,6,,13,,3,False,0,False,2025-08-31T13:00:00Z,Gameweek 3,True,4
32,2561925,4,,6,,4,False,0,False,2025-09-13T14:00:00Z,Gameweek 4,False,3
43,2561937,6,,18,,5,False,0,False,2025-09-20T14:00:00Z,Gameweek 5,True,3
53,2561947,7,,6,,6,False,0,False,2025-09-27T14:00:00Z,Gameweek 6,False,4
70,2561964,20,,6,,7,False,0,False,2025-10-05T13:00:00Z,Gameweek 7,False,3
71,2561965,6,,15,,8,False,0,False,2025-10-18T14:00:00Z,Gameweek 8,True,3
88,2561982,14,,6,,9,False,0,False,2025-10-25T16:30:00Z,Gameweek 9,False,3
91,2561985,6,,11,,10,False,0,False,2025-11-01T15:00:00Z,Gameweek 10,True,2
104,2561998,8,,6,,11,False,0,False,2025-11-08T15:00:00Z,Gameweek 11,False,3
113,2562007,6,,5,,12,False,0,False,2025-11-22T15:00:00Z,Gameweek 12,True,3
127,2562021,16,,6,,13,False,0,False,2025-11-29T15:00:00Z,Gameweek 13,False,3
133,2562027,6,,2,,14,False,0,False,2025-12-03T20:00:00Z,Gameweek 14,True,3
143,2562037,6,,19,,15,False,0,False,2025-12-06T15:00:00Z,Gameweek 15,True,2
156,2562050,12,,6,,16,False,0,False,2025-12-13T15:00:00Z,Gameweek 16,False,5
163,2562057,6,,17,,17,False,0,False,2025-12-20T15:00:00Z,Gameweek 17,True,2
171,2562065,1,,6,,18,False,0,False,2025-12-27T15:00:00Z,Gameweek 18,False,4
190,2562084,19,,6,,19,False,0,False,2025-12-30T20:00:00Z,Gameweek 19,False,2
193,2562087,6,,3,,20,False,0,False,2026-01-03T15:00:00Z,Gameweek 20,True,2
208,2562102,13,,6,,21,False,0,False,2026-01-07T20:00:00Z,Gameweek 21,False,4
212,2562106,6,,4,,22,False,0,False,2026-01-17T15:00:00Z,Gameweek 22,True,3
227,2562121,10,,6,,23,False,0,False,2026-01-24T15:00:00Z,Gameweek 23,False,3
232,2562126,6,,9,,24,False,0,False,2026-01-31T15:00:00Z,Gameweek 24,True,2
243,2562137,6,,8,,25,False,0,False,2026-02-07T15:00:00Z,Gameweek 25,True,3
251,2562145,2,,6,,26,False,0,False,2026-02-11T20:00:00Z,Gameweek 26,False,4
262,2562156,5,,6,,27,False,0,False,2026-02-21T15:00:00Z,Gameweek 27,False,3
273,2562167,6,,16,,28,False,0,False,2026-02-28T15:00:00Z,Gameweek 28,True,3
283,2562177,6,,1,,29,False,0,False,2026-03-04T20:00:00Z,Gameweek 29,True,4
299,2562193,17,,6,,30,False,0,False,2026-03-14T15:00:00Z,Gameweek 30,False,2
303,2562197,6,,12,,31,False,0,False,2026-03-21T15:00:00Z,Gameweek 31,True,4
313,2562207,3,,6,,32,False,0,False,2026-04-11T14:00:00Z,Gameweek 32,False,2
330,2562224,18,,6,,33,False,0,False,2026-04-18T14:00:00Z,Gameweek 33,False,3
333,2562227,6,,7,,34,False,0,False,2026-04-25T14:00:00Z,Gameweek 34,True,3
349,2562243,15,,6,,35,False,0,False,2026-05-02T14:00:00Z,Gameweek 35,False,4
351,2562245,6,,20,,36,False,0,False,2026-05-09T14:00:00Z,Gameweek 36,True,2
367,2562261,11,,6,,37,False,0,False,2026-05-17T14:00:00Z,Gameweek 37,False,2
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3
