id,code,team_h,team_h_score,team_a,team_a_score,event,finished,minutes,provisional_start_time,kickoff_time,event_name,is_home,difficulty
27,2561921,16,,19,,3,False,0,False,2025-08-31T13:00:00Z,Gameweek 3,False,3
40,2561934,19,,18,,4,False,0,False,2025-09-13T16:30:00Z,Gameweek 4,True,3
49,2561943,19,,8,,5,False,0,False,2025-09-20T14:00:00Z,Gameweek 5,True,3
55,2561949,9,,19,,6,False,0,False,2025-09-29T19:00:00Z,Gameweek 6,False,3
61,2561956,1,,19,,7,False,0,False,2025-10-04T14:00:00Z,Gameweek 7,False,4
80,2561974,19,,5,,8,False,0,False,2025-10-20T19:00:00Z,Gameweek 8,True,3
87,2561981,11,,19,,9,False,0,False,2025-10-24T19:00:00Z,Gameweek 9,False,2
100,2561994,19,,15,,10,False,0,False,2025-11-01T15:00:00Z,Gameweek 10,True,3
110,2562004,19,,3,,11,False,0,False,2025-11-08T15:00:00Z,Gameweek 11,True,2
112,2562005,4,,19,,12,False,0,False,2025-11-22T15:00:00Z,Gameweek 12,False,3
130,2562024,19,,12,,13,False,0,False,2025-11-29T15:00:00Z,Gameweek 13,True,4
138,2562032,14,,19,,14,False,0,False,2025-12-03T20:00:00Z,Gameweek 14,False,3
143,2562037,6,,19,,15,False,0,False,2025-12-06T15:00:00Z,Gameweek 15,False,3
160,2562054,19,,2,,16,False,0,False,2025-12-13T15:00:00Z,Gameweek 16,True,3
167,2562061,13,,19,,17,False,0,False,2025-12-20T15:00:00Z,Gameweek 17,False,4
180,2562074,19,,10,,18,False,0,False,2025-12-27T15:00:00Z,Gameweek 18,True,3
190,2562084,19,,6,,19,False,0,False,2025-12-30T20:00:00Z,Gameweek 19,True,3
200,2562094,20,,19,,20,False,0,False,2026-01-03T15:00:00Z,Gameweek 20,False,3
210,2562104,19,,16,,21,False,0,False,2026-01-07T20:00:00Z,Gameweek 21,True,3
219,2562113,18,,19,,22,False,0,False,2026-01-17T15:00:00Z,Gameweek 22,False,3
230,2562124,19,,17,,23,False,0,False,2026-01-24T15:00:00Z,Gameweek 23,True,2
233,2562127,7,,19,,24,False,0,False,2026-01-31T15:00:00Z,Gameweek 24,False,4
244,2562138,3,,19,,25,False,0,False,2026-02-07T15:00:00Z,Gameweek 25,False,2
260,2562154,19,,14,,26,False,0,False,2026-02-11T20:00:00Z,Gameweek 26,True,3
270,2562164,19,,4,,27,False,0,False,2026-02-21T15:00:00Z,Gameweek 27,True,3
277,2562171,12,,19,,28,False,0,False,2026-02-28T15:00:00Z,Gameweek 28,False,5
285,2562179,10,,19,,29,False,0,False,2026-03-04T20:00:00Z,Gameweek 29,False,3
300,2562194,19,,13,,30,False,0,False,2026-03-14T15:00:00Z,Gameweek 30,True,4
301,2562196,2,,19,,31,False,0,False,2026-03-21T15:00:00Z,Gameweek 31,False,4
320,2562214,19,,20,,32,False,0,False,2026-04-11T14:00:00Z,Gameweek 32,True,2
324,2562218,8,,19,,33,False,0,False,2026-04-18T14:00:00Z,Gameweek 33,False,3
339,2562233,19,,9,,34,False,0,False,2026-04-25T14:00:00Z,Gameweek 34,True,2
344,2562238,5,,19,,35,False,0,False,2026-05-02T14:00:00Z,Gameweek 35,False,3
360,2562254,19,,1,,36,False,0,False,2026-05-09T14:00:00Z,Gameweek 36,True,4
369,2562263,15,,19,,37,False,0,False,2026-05-17T14:00:00Z,Gameweek 37,False,4
380,2562274,19,,11,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,2
