id,code,team_h,team_h_score,team_a,team_a_score,event,finished,minutes,provisional_start_time,kickoff_time,event_name,is_home,difficulty
28,2561922,17,,5,,3,False,0,False,2025-08-30T14:00:00Z,Gameweek 3,True,3
35,2561929,8,,17,,4,False,0,False,2025-09-13T14:00:00Z,Gameweek 4,False,3
48,2561942,17,,2,,5,False,0,False,2025-09-21T13:00:00Z,Gameweek 5,True,3
59,2561953,16,,17,,6,False,0,False,2025-09-27T16:30:00Z,Gameweek 6,False,3
68,2561962,14,,17,,7,False,0,False,2025-10-04T14:00:00Z,Gameweek 7,False,3
78,2561972,17,,20,,8,False,0,False,2025-10-18T14:00:00Z,Gameweek 8,True,2
85,2561979,7,,17,,9,False,0,False,2025-10-25T14:00:00Z,Gameweek 9,False,4
98,2561992,17,,9,,10,False,0,False,2025-11-01T15:00:00Z,Gameweek 10,True,2
108,2562002,17,,1,,11,False,0,False,2025-11-08T15:00:00Z,Gameweek 11,True,4
115,2562009,10,,17,,12,False,0,False,2025-11-22T15:00:00Z,Gameweek 12,False,3
128,2562022,17,,4,,13,False,0,False,2025-11-29T15:00:00Z,Gameweek 13,True,3
137,2562031,12,,17,,14,False,0,False,2025-12-03T20:00:00Z,Gameweek 14,False,5
147,2562041,13,,17,,15,False,0,False,2025-12-06T15:00:00Z,Gameweek 15,False,4
159,2562053,17,,15,,16,False,0,False,2025-12-13T15:00:00Z,Gameweek 16,True,3
163,2562057,6,,17,,17,False,0,False,2025-12-20T15:00:00Z,Gameweek 17,False,3
179,2562073,17,,11,,18,False,0,False,2025-12-27T15:00:00Z,Gameweek 18,True,2
189,2562083,17,,13,,19,False,0,False,2025-12-30T20:00:00Z,Gameweek 19,True,4
199,2562093,18,,17,,20,False,0,False,2026-01-03T15:00:00Z,Gameweek 20,False,3
203,2562097,5,,17,,21,False,0,False,2026-01-07T20:00:00Z,Gameweek 21,False,3
218,2562112,17,,8,,22,False,0,False,2026-01-17T15:00:00Z,Gameweek 22,True,3
230,2562124,19,,17,,23,False,0,False,2026-01-24T15:00:00Z,Gameweek 23,False,2
238,2562132,17,,3,,24,False,0,False,2026-01-31T15:00:00Z,Gameweek 24,True,2
241,2562136,1,,17,,25,False,0,False,2026-02-07T15:00:00Z,Gameweek 25,False,4
258,2562152,17,,12,,26,False,0,False,2026-02-11T20:00:00Z,Gameweek 26,True,4
268,2562162,17,,10,,27,False,0,False,2026-02-21T15:00:00Z,Gameweek 27,True,3
272,2562165,4,,17,,28,False,0,False,2026-02-28T15:00:00Z,Gameweek 28,False,3
286,2562180,11,,17,,29,False,0,False,2026-03-04T20:00:00Z,Gameweek 29,False,2
299,2562193,17,,6,,30,False,0,False,2026-03-14T15:00:00Z,Gameweek 30,True,3
308,2562202,15,,17,,31,False,0,False,2026-03-21T15:00:00Z,Gameweek 31,False,4
319,2562213,17,,18,,32,False,0,False,2026-04-11T14:00:00Z,Gameweek 32,True,3
321,2562215,2,,17,,33,False,0,False,2026-04-18T14:00:00Z,Gameweek 33,False,4
338,2562232,17,,16,,34,False,0,False,2026-04-25T14:00:00Z,Gameweek 34,True,3
350,2562244,20,,17,,35,False,0,False,2026-05-02T14:00:00Z,Gameweek 35,False,3
358,2562252,17,,14,,36,False,0,False,2026-05-09T14:00:00Z,Gameweek 36,True,3
366,2562260,9,,17,,37,False,0,False,2026-05-17T14:00:00Z,Gameweek 37,False,3
378,2562272,17,,7,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3
